Power,Power ratio,J_solved,V_cells,V_stack,I_stack,current_T,current_SOH,L_pem_m,h2_in_o2_percent,h2_gen_rate,V_tn,Degradation_cost
33750.0,0.25,0.3199414947049277,1.6905134018774535,81.14464329011777,41.592394311640604,328.15,1.0,8.481190120094124e-05,0.563552114097814,0.20798257799117506,1.48803198,123.07774416050904
40500.0,0.30000000000000004,0.3797487612826299,1.709125947761582,82.03804549255594,49.36733896674189,328.15,1.0,8.481190120094124e-05,0.47500814672068725,0.24697132465567423,1.48803198,123.83335516740767
47250.0,0.35,0.4386319972110701,1.7263025572144197,82.86252274629214,57.02215963743911,328.15,1.0,8.481190120094124e-05,0.41137282958913846,0.28535768972081543,1.48803198,124.5772918783679
54000.0,0.4000000000000001,0.4966719182562243,1.742366708435847,83.63360200492065,64.56734937330916,328.15,1.0,8.481190120094124e-05,0.36338810503174146,0.323194292320218,1.48803198,125.31057406447597
60750.0,0.45000000000000007,0.553932022219727,1.7575400107876655,84.36192051780795,72.01116288856451,328.15,1.0,8.481190120094124e-05,0.3258857847679245,0.36052252708439014,1.48803198,126.03400396332901
67500.0,0.5000000000000043,0.6104640538541072,1.7719811058511525,85.05509308085533,79.36032700103394,328.15,1.0,8.481190120094124e-05,0.2957517543919329,0.39737612675456907,1.48803198,126.74823532332235
74250.0,0.5499999999999999,0.6663113574873744,1.7858075399478586,85.7187619174972,86.62047647335866,328.15,1.0,8.481190120094124e-05,0.2709967240870156,0.43378334778052735,1.48803198,127.45381576104529
81000.0,0.6000000000000001,0.7215110380362599,1.7991088904334789,86.357226740807,93.7964349447138,328.15,1.0,8.481190120094124e-05,0.25028988598737034,0.4697683790991828,1.48803198,128.15121406373876
87750.0,0.6499999999999999,0.776095414759786,1.8119550421970432,86.97384202545807,100.89240391877219,328.15,1.0,8.481190120094124e-05,0.23270696892545706,0.5053522898460182,1.48803198,128.84083855616416
94500.0,0.6999999999999998,0.8300930359710886,1.8244016168036163,87.57127760657359,107.91209467624152,328.15,1.0,8.481190120094124e-05,0.2175858298361457,0.5405536908523297,1.48803198,129.5230499205741
101250.0,0.75,0.8835294102301756,1.8364936526826399,88.15169532876672,114.85882332992283,328.15,1.0,8.481190120094124e-05,0.2044395637240231,0.5753892113145483,1.48803198,130.19817043467515
108000.0,0.8000000000000002,0.9364275479832902,1.8482681703423307,88.71687217643188,121.73558123782773,328.15,1.0,8.481190120094124e-05,0.1929020544337433,0.6098738518924693,1.48803198,130.86649081475414
114750.0,0.85,0.9888083725425088,1.8597560040514844,89.26828819447125,128.54508843052614,328.15,1.0,8.481190120094124e-05,0.18269265594867196,0.6440212526295289,1.48803198,131.52827540803509
121500.0,0.8999999999999996,1.040691038542271,1.8709831376493546,89.80719060716902,135.28983501049524,328.15,1.0,8.481190120094124e-05,0.17359259201007277,0.6778439005566911,1.48803198,132.18376621609156
128250.0,0.9499999999999992,1.0920931832970977,1.8819716970793787,90.33464145981017,141.9721138286227,328.15,1.0,8.481190120094124e-05,0.16542877316345633,0.7113532935541808,1.48803198,132.83318607052485
135000.0,0.999999999999998,1.143031128455817,1.8927407002329604,90.8515536111821,148.5940466992562,328.15,1.0,8.481190120094124e-05,0.15806244523147644,0.7445600718111879,1.48803198,133.47674118068392
0.0,0.0,0.0,0.0,0.0,0.0,333.15,1.0,8.481190120094124e-05,0.0,0.0,1.48916672,0.0
6750.0,0.05000000000000001,0.06897460762453626,1.568302896508202,75.2785390323937,8.966698991189714,333.15,1.0,8.481190120094124e-05,0.0,0.0,1.48916672,146.4547445870017
