time,P_stack,T_stack,H2,Q_delivered,W_pump,degradation_cost,y_on,y_off,y_standby,y_cold_start,wind,price,window_H2_max,active_mode
170,94500.0,350.649,337.92408645026796,14121.745269739586,228.629288612683,289.25352400167833,1.0,0.0,0.0,0.0,102336.9029,104.60999699999999,62628.33681159776,1079.0
171,103950.0,350.649,368.5669525640995,16310.69887016184,264.06817346093885,291.4563120925808,1.0,0.0,0.0,0.0,110743.3322,104.60999699999999,62628.33681159776,1086.0
172,106650.0,350.649,377.2482695381483,16953.97316248159,274.4827037492778,292.0803758329878,1.0,0.0,0.0,0.0,113433.8185,104.60999699999999,62628.33681159776,1088.0
173,103950.0,350.649,368.5669525640995,16310.69887016184,264.06817346093885,291.4563120925808,1.0,0.0,0.0,0.0,111602.4008,104.60999699999999,62628.33681159776,1086.0
174,108000.0,350.649,381.5769580040287,17278.50743846546,279.7368730627277,292.3915472281975,1.0,0.0,0.0,0.0,114958.125,97.83000299999999,62628.33681159776,1089.0
175,108000.0,350.649,381.5769580040287,17278.50743846546,279.7368730627234,292.3915472281975,1.0,0.0,0.0,0.0,115922.5484,97.83000299999999,63295.39617915538,1089.0
176,110700.0,350.649,390.21070417353303,17933.295394373617,290.3378081236515,293.012191301484,1.0,0.0,0.0,0.0,118022.783,97.83000299999999,63295.39617915538,1091.0
177,106650.0,350.649,377.2482695381483,16953.97316248159,274.4827037492778,292.0803758329878,1.0,0.0,0.0,0.0,114590.4514,97.83000299999999,63295.39617915538,1088.0
178,103950.0,350.649,368.5669525640995,16310.69887016184,264.06817346093885,291.4563120925808,1.0,0.0,0.0,0.0,110902.7152,97.83000299999999,63295.39617915538,1086.0
179,97200.0,345.65099999999995,346.7209804027507,14737.046218724416,238.59093397322795,289.88589608996404,1.0,0.0,0.0,0.0,105093.5765,97.83000299999999,63295.39617915538,1081.0
180,89100.0,345.65099999999995,317.0159840549679,14237.59065613832,691.514432762073,235.58603987546772,1.0,0.0,0.0,0.0,95986.9675,93.0,63295.39617915538,975.0
181,85050.0,345.65099999999995,303.8022699463028,13285.307730885896,645.2624086107112,234.8083448051823,1.0,0.0,0.0,0.0,92179.7844,93.0,63721.84683023755,972.0
182,82350.0,345.65099999999995,294.94739809805804,12661.888314252501,614.9831616034048,234.287190031607,1.0,0.0,0.0,0.0,89937.1614,93.0,63721.84683023755,970.0
183,81000.0,340.649,290.50597662578537,12353.676090792878,600.0134096261537,234.025789523344,1.0,0.0,0.0,0.0,87982.6841,93.0,63721.84683023755,969.0
184,85050.0,350.65099999999995,303.8022699463028,13285.307730885896,645.2624086107094,234.80834480518223,1.0,0.0,0.0,0.0,93054.8885,93.0,63721.84683023755,972.0
185,95850.0,350.649,342.3267834495462,14428.367102064683,233.5934577049993,289.57001556228613,1.0,0.0,0.0,0.0,102929.4188,93.0,63721.84683023755,1080.0
186,106650.0,350.65099999999995,377.2482695381483,16953.97316248159,274.4827037492778,292.0803758329878,1.0,0.0,0.0,0.0,113586.9878,94.649997,63721.84683023755,1088.0
187,120150.0,350.649,420.1868430812159,20283.61840677611,328.3892435568489,295.16705114885576,1.0,0.0,0.0,0.0,127281.4051,94.649997,64543.72909573541,1098.0
188,128250.0,350.649,445.5917505405248,22368.1103401004,362.1369070879337,296.9933041956159,1.0,0.0,0.0,0.0,136876.8343,94.649997,64543.72909573541,1104.0
189,128250.0,350.649,445.5917505405248,22368.1103401004,362.1369070879337,296.9933041956159,1.0,0.0,0.0,0.0,153887.7277,94.649997,64543.72909573541,1104.0
190,128250.0,350.649,445.5917505405248,22368.1103401004,362.1369070879337,296.9933041956159,1.0,0.0,0.0,0.0,177969.683,94.649997,64543.72909573541,1104.0
191,128250.0,350.649,445.5917505405248,22368.1103401004,362.1369070879337,296.9933041956159,1.0,0.0,0.0,0.0,192567.4683,94.649997,64543.72909573541,1104.0
192,128250.0,350.649,445.5917505405248,22368.1103401004,362.1369070879337,296.9933041956159,1.0,0.0,0.0,0.0,189937.7784,91.94999999999999,64543.72909573541,1104.0
193,128250.0,350.649,445.5917505405248,22368.1103401004,362.13690708793007,296.9933041956159,1.0,0.0,0.0,0.0,201247.4335,91.94999999999999,64638.613271775976,1104.0
194,128250.0,350.649,445.5917505405248,22368.1103401004,362.1369070879337,296.9933041956159,1.0,0.0,0.0,0.0,204200.606,91.94999999999999,64638.613271775976,1104.0
195,128250.0,350.649,445.5917505405248,22368.1103401004,362.1369070879337,296.9933041956159,1.0,0.0,0.0,0.0,207396.6677,91.94999999999999,64638.613271775976,1104.0
196,128250.0,350.649,445.5917505405248,22368.1103401004,362.1369070879337,296.9933041956159,1.0,0.0,0.0,0.0,204203.0635,91.94999999999999,64638.613271775976,1104.0
197,128250.0,350.649,445.5917505405248,22368.1103401004,362.1369070879337,296.9933041956159,1.0,0.0,0.0,0.0,182810.2316,91.94999999999999,64638.613271775976,1104.0
198,128250.0,350.649,445.5917505405248,22368.1103401004,362.1369070879337,296.9933041956159,1.0,0.0,0.0,0.0,155136.063,89.76,64638.613271775976,1104.0
199,128250.0,350.649,445.5917505405248,22368.1103401004,362.13690708793007,296.9933041956159,1.0,0.0,0.0,0.0,138073.2823,89.76,64638.613271775976,1104.0
200,118800.0,350.649,415.9271322924009,19942.389316053683,322.86478728210346,294.86083827172354,1.0,0.0,0.0,0.0,125933.3122,89.76,64638.613271775976,1097.0
201,116100.0,350.649,407.3853352192101,19265.346723665447,311.90355244168325,294.2468040362238,1.0,0.0,0.0,0.0,123756.9798,89.76,64638.613271775976,1095.0
202,121500.0,350.649,424.4391660179756,20626.635595135696,333.9426489085709,295.47273294405636,1.0,0.0,0.0,0.0,129307.8719,89.76,64638.613271775976,1099.0
203,122850.0,350.649,428.68415300193845,20971.42831984398,339.52479997157025,295.77788738814695,1.0,0.0,0.0,0.0,130049.0903,89.76,64638.613271775976,1100.0
204,128250.0,350.649,445.5917505405248,22368.1103401004,362.1369070879337,296.9933041956159,1.0,0.0,0.0,0.0,136363.0682,88.88999700000001,64638.613271775976,1104.0
205,128250.0,350.649,445.5917505405248,22368.1103401004,362.13690708793007,296.9933041956159,1.0,0.0,0.0,0.0,149570.1107,88.88999700000001,64745.836928009514,1104.0
206,128250.0,350.649,445.5917505405248,22368.1103401004,362.1369070879337,296.9933041956159,1.0,0.0,0.0,0.0,150174.7181,88.88999700000001,64745.836928009514,1104.0
207,128250.0,350.649,445.5917505405248,22368.1103401004,362.1369070879337,296.9933041956159,1.0,0.0,0.0,0.0,151596.4833,88.88999700000001,64745.836928009514,1104.0
208,128250.0,350.649,445.5917505405248,22368.1103401004,362.1369070879337,296.9933041956159,1.0,0.0,0.0,0.0,144810.0815,88.88999700000001,64745.836928009514,1104.0
209,122850.0,350.649,428.68415300193845,20971.42831984398,339.52479997157025,295.77788738814695,1.0,0.0,0.0,0.0,130737.1352,88.88999700000001,64745.836928009514,1100.0
210,113400.0,350.65099999999995,398.8133418645149,18595.612601886325,301.0606408257863,293.6305991157416,1.0,0.0,0.0,0.0,121211.8824,88.620003,64745.836928009514,1093.0
211,118800.0,350.649,415.9271322924009,19942.389316053683,322.8647872820998,294.8608382717236,1.0,0.0,0.0,0.0,126306.2646,88.620003,64762.95144122962,1097.0
212,125550.0,350.649,437.15232253983163,21666.291142105692,350.7745421034807,296.3866288466163,1.0,0.0,0.0,0.0,132823.2206,88.620003,64762.95144122962,1102.0
213,128250.0,350.649,445.5917505405248,22368.1103401004,362.1369070879337,296.9933041956159,1.0,0.0,0.0,0.0,138238.1065,88.620003,64762.95144122962,1104.0
214,128250.0,350.649,445.5917505405248,22368.1103401004,362.1369070879337,296.9933041956159,1.0,0.0,0.0,0.0,139711.0157,88.620003,64762.95144122962,1104.0
215,128250.0,350.649,445.5917505405248,22368.1103401004,362.1369070879337,296.9933041956159,1.0,0.0,0.0,0.0,141853.4348,88.620003,64762.95144122962,1104.0
216,128250.0,350.649,445.5917505405248,22368.1103401004,362.1369070879337,296.9933041956159,1.0,0.0,0.0,0.0,143921.9721,91.94999999999999,64762.95144122962,1104.0
