time,y_on,y_off,y_standby,y_cold_start,y_cool,P,wind,Spot Price,H2,sum x,Q cooling,T,Target T,Temp difference,Delta T eff,Q net,Q limit,P_grid,z_shutdown_begin,deg_on_cost,degradation_cost
523,1.0,0.0,0.0,0.0,1.0,128250.0,369930.236,89.03999999999999,431.5233179281724,1.0,2552.6437393961246,330.649,298.15,32.499000000000024,32.499000000000024,2552.643739396125,130536.52848000005,234930.23599999998,-0.0,162.43074750369303,162.43074750369303
524,1.0,0.0,0.0,0.0,1.0,128250.0,373635.023,89.03999999999999,431.5233179281724,1.0,2552.6437393961246,330.649,298.15,32.499000000000024,32.499000000000024,2552.643739396125,130536.52848000005,238635.023,-0.0,162.43074750369303,162.43074750369303
525,1.0,0.0,0.0,0.0,1.0,128250.0,374798.9239,89.03999999999999,431.5233179281724,1.0,2399.9655205753575,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2552.643739396125,145900.27151999992,239798.9239,-0.0,162.43074750369303,162.43074750369303
526,1.0,0.0,0.0,0.0,1.0,128250.0,377442.766,89.03999999999999,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,242442.766,-0.0,162.43074750369303,162.43074750369303
527,1.0,0.0,0.0,0.0,1.0,128250.0,374331.781,89.03999999999999,431.5233179281724,1.0,2703.6253281279323,330.649,298.15,32.499000000000024,32.499000000000024,2550.9471093071656,130536.52848000005,239331.78100000002,-0.0,162.43074750369303,162.43074750369303
528,1.0,0.0,0.0,0.0,1.0,128250.0,370350.27,90.929997,431.5233179281724,1.0,2552.6437393961246,330.649,298.15,32.499000000000024,32.499000000000024,2552.643739396125,130536.52848000005,235350.27000000002,-0.0,162.43074750369303,162.43074750369303
529,1.0,0.0,0.0,0.0,1.0,128250.0,367147.023,90.929997,431.5233179281724,1.0,2399.9655205753575,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2552.643739396125,145900.27151999992,232147.023,-0.0,162.43074750369303,162.43074750369303
530,1.0,0.0,0.0,0.0,1.0,128250.0,360043.069,90.929997,431.5233179281724,1.0,2703.6253281279323,330.649,298.15,32.499000000000024,32.499000000000024,2550.9471093071656,130536.52848000005,225043.06900000002,-0.0,162.43074750369303,162.43074750369303
531,1.0,0.0,0.0,0.0,1.0,128250.0,336559.8005,90.929997,431.5233179281724,1.0,2399.9655205753575,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2552.643739396125,145900.27151999992,201559.8005,-0.0,162.43074750369303,162.43074750369303
532,1.0,0.0,0.0,0.0,1.0,128250.0,331031.595,90.929997,431.5233179281724,1.0,2703.6253281279323,330.649,298.15,32.499000000000024,32.499000000000024,2550.9471093071656,130536.52848000005,196031.59499999997,-0.0,162.43074750369303,162.43074750369303
533,1.0,0.0,0.0,0.0,1.0,128250.0,329677.132,90.929997,431.5233179281724,1.0,2552.6437393961246,330.649,298.15,32.499000000000024,32.499000000000024,2552.643739396125,130536.52848000005,194677.13199999998,-0.0,162.43074750369303,162.43074750369303
534,1.0,0.0,-0.0,0.0,1.0,128250.0,293167.8516,91.98,431.5233179281724,1.0,2399.9655205753575,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2552.643739396125,145900.27151999992,158167.8516,-0.0,162.43074750369303,162.43074750369303
535,1.0,0.0,-0.0,0.0,1.0,128250.0,281668.9039,91.98,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,146668.90389999998,-0.0,162.43074750369303,162.43074750369303
536,1.0,0.0,-0.0,0.0,1.0,128250.0,293227.0834,91.98,431.5233179281724,1.0,2703.6253281279323,330.649,298.15,32.499000000000024,32.499000000000024,2550.9471093071656,130536.52848000005,158227.0834,-0.0,162.43074750369306,162.43074750369306
537,1.0,0.0,0.0,-0.0,1.0,128250.0,308781.4605,91.98,431.5233179281724,1.0,2552.6437393961246,330.649,298.15,32.499000000000024,32.499000000000024,2552.643739396125,130536.52848000005,173781.4605,-0.0,162.43074750369303,162.43074750369303
538,1.0,0.0,-0.0,0.0,1.0,128250.0,326389.146,91.98,431.5233179281724,1.0,2399.9655205753575,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2552.643739396125,145900.27151999992,191389.146,-0.0,162.430747503693,162.430747503693
539,1.0,0.0,-0.0,0.0,1.0,128250.0,323594.677,91.98,431.5233179281724,1.0,2703.6253281279323,330.649,298.15,32.499000000000024,32.499000000000024,2550.9471093071656,130536.52848000005,188594.67700000003,-0.0,162.43074750369303,162.43074750369303
540,1.0,0.0,-0.0,0.0,1.0,128250.0,326868.9402,91.350003,431.5233179281724,1.0,2552.6437393961246,330.649,298.15,32.499000000000024,32.499000000000024,2552.643739396125,130536.52848000005,191868.9402,-0.0,162.430747503693,162.430747503693
541,1.0,0.0,-0.0,0.0,1.0,128250.0,332261.443,91.350003,431.5233179281724,1.0,2552.6437393961246,330.649,298.15,32.499000000000024,32.499000000000024,2552.643739396125,130536.52848000005,197261.44300000003,-0.0,162.43074750369306,162.43074750369306
542,1.0,0.0,-0.0,0.0,1.0,128250.0,338698.518,91.350003,431.5233179281724,1.0,2552.6437393961246,330.649,298.15,32.499000000000024,32.499000000000024,2552.643739396125,130536.52848000005,203698.51799999998,-0.0,162.430747503693,162.430747503693
543,1.0,0.0,-0.0,0.0,1.0,128250.0,326548.9839,91.350003,431.5233179281724,1.0,2552.6437393961246,330.649,298.15,32.499000000000024,32.499000000000024,2552.643739396125,130536.52848000005,191548.9839,-0.0,162.430747503693,162.430747503693
544,1.0,0.0,0.0,0.0,1.0,128250.0,326041.369,91.350003,431.5233179281724,1.0,2552.6437393961246,330.649,298.15,32.499000000000024,32.499000000000024,2552.643739396125,130536.52848000005,191041.369,-0.0,162.43074750369303,162.43074750369303
545,1.0,0.0,-0.0,0.0,1.0,128250.0,301131.905,91.350003,431.5233179281724,1.0,2399.9655205753575,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2552.643739396125,145900.27151999992,166131.90500000003,-0.0,162.430747503693,162.430747503693
546,1.0,0.0,0.0,0.0,1.0,128250.0,268222.242,89.78999999999999,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,133222.24200000003,-0.0,162.43074750369303,162.43074750369303
547,1.0,0.0,0.0,0.0,1.0,128250.0,251806.333,89.78999999999999,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,116806.33300000001,-0.0,162.43074750369303,162.43074750369303
548,1.0,0.0,0.0,0.0,1.0,128250.0,245065.9517,89.78999999999999,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,110065.9517,-0.0,162.430747503693,162.430747503693
549,1.0,0.0,0.0,0.0,1.0,128250.0,256248.44,89.78999999999999,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,121248.44,-0.0,162.43074750369303,162.43074750369303
550,1.0,0.0,0.0,0.0,1.0,128250.0,248074.7604,89.78999999999999,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,113074.7604,-0.0,162.43074750369303,162.43074750369303
551,1.0,0.0,0.0,0.0,1.0,128250.0,245493.6821,89.78999999999999,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,110493.6821,-0.0,162.430747503693,162.430747503693
552,1.0,0.0,0.0,0.0,1.0,128250.0,258528.4765,86.429997,431.5233179281724,1.0,2550.947109307168,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,123528.47649999999,-0.0,162.43074750369303,162.43074750369303
553,1.0,0.0,-0.0,0.0,1.0,128250.0,261197.332,86.429997,431.5233179281724,1.0,2550.947109307166,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,126197.332,-0.0,162.43074750369303,162.43074750369303
554,1.0,0.0,0.0,0.0,1.0,128250.0,257509.688,86.429997,431.5233179281724,1.0,2703.6253281279323,330.649,298.15,32.499000000000024,32.499000000000024,2550.9471093071656,130536.52848000005,122509.688,-0.0,162.43074750369303,162.43074750369303
555,1.0,0.0,0.0,0.0,1.0,128250.0,242473.861,86.429997,431.5233179281724,1.0,2399.9655205753575,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2552.643739396125,145900.27151999992,107473.861,-0.0,162.43074750369303,162.43074750369303
556,1.0,0.0,-0.0,0.0,1.0,128250.0,250350.252,86.429997,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,115350.25200000001,-0.0,162.43074750369303,162.43074750369303
557,1.0,0.0,0.0,0.0,1.0,128250.0,246064.251,86.429997,431.5233179281724,1.0,2703.564281259153,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2550.9471093071656,130542.67151999992,111064.25099999999,-0.0,162.43074750369303,162.43074750369303
558,1.0,0.0,0.0,0.0,1.0,128250.0,224054.524,85.679997,426.81197613250845,1.0,2826.2200025574602,325.649,298.15,27.499000000000024,27.499000000000024,2673.541783736695,115178.92848000006,89054.524,-0.0,132.83318607052482,132.83318607052482
559,1.0,0.0,0.0,0.0,1.0,128250.0,219977.152,85.679997,426.81197613250845,1.0,2522.560195004887,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2675.2384138256543,130542.67151999992,84977.152,-0.0,132.83318607052482,132.83318607052482
560,1.0,0.0,-0.0,0.0,1.0,128250.0,217458.0785,85.679997,426.81197613250845,1.0,2673.541783736695,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,82458.0785,-0.0,132.83318607052482,132.83318607052482
561,1.0,0.0,-0.0,0.0,1.0,128250.0,230846.2582,85.679997,426.81197613250845,1.0,2673.541783736693,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,95846.25820000001,-0.0,132.83318607052482,132.83318607052482
562,1.0,0.0,-0.0,0.0,1.0,128250.0,250701.987,85.679997,426.81197613250845,1.0,2673.541783736693,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,115701.987,-0.0,132.83318607052482,132.83318607052482
563,1.0,0.0,-0.0,0.0,1.0,128250.0,259978.464,85.679997,426.81197613250845,1.0,2673.541783736693,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,124978.464,-0.0,132.83318607052482,132.83318607052482
564,1.0,0.0,-0.0,0.0,1.0,128250.0,244930.921,84.929997,426.81197613250845,1.0,2673.541783736693,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,109930.921,-0.0,132.83318607052482,132.83318607052482
565,1.0,0.0,-0.0,0.0,1.0,128250.0,225255.1977,84.929997,426.81197613250845,1.0,2673.541783736694,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,90255.19769999999,-0.0,132.83318607052482,132.83318607052482
566,1.0,0.0,0.0,0.0,1.0,128250.0,223461.3147,84.929997,426.81197613250845,1.0,2673.541783736694,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,88461.31469999999,-0.0,132.83318607052482,132.83318607052482
567,1.0,0.0,-0.0,0.0,1.0,128250.0,226204.3973,84.929997,426.81197613250845,1.0,2673.541783736694,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,91204.39730000001,-0.0,132.83318607052482,132.83318607052482
568,1.0,0.0,-0.0,0.0,1.0,128250.0,253621.0078,84.929997,426.81197613250845,1.0,2673.541783736694,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,118621.00779999999,-0.0,132.83318607052482,132.83318607052482
569,1.0,0.0,-0.0,0.0,1.0,128250.0,276213.498,84.929997,426.81197613250845,1.0,2673.541783736694,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,141213.49800000002,-0.0,132.83318607052482,132.83318607052482
570,1.0,-0.0,-0.0,0.0,1.0,128250.0,273428.3595,66.72,426.81197613250845,1.0,2826.220002557462,325.649,298.15,27.499000000000024,27.499000000000024,2673.541783736695,115178.92848000006,138428.35950000002,-0.0,132.8331860705248,132.8331860705248
571,1.0,-0.0,-0.0,-0.0,1.0,128250.0,276387.0049,66.72,426.81197613250845,1.0,2675.238413825655,325.649,298.15,27.499000000000024,27.499000000000024,2675.2384138256543,115178.92848000006,141387.0049,-0.0,132.83318607052482,132.83318607052482
572,1.0,-0.0,-0.0,-0.0,1.0,128250.0,283382.5537,66.72,426.81197613250845,1.0,2675.238413825655,325.649,298.15,27.499000000000024,27.499000000000024,2675.2384138256543,115178.92848000006,148382.5537,-0.0,132.83318607052482,132.83318607052482
573,1.0,-0.0,-0.0,-0.0,1.0,128250.0,308957.3142,66.72,426.81197613250845,1.0,2675.238413825655,325.649,298.15,27.499000000000024,27.499000000000024,2675.2384138256543,115178.92848000006,173957.31420000002,-0.0,132.83318607052482,132.83318607052482
574,1.0,-0.0,-0.0,-0.0,1.0,128250.0,318312.8416,66.72,426.81197613250845,1.0,2675.238413825655,325.649,298.15,27.499000000000024,27.499000000000024,2675.2384138256543,115178.92848000006,183312.84159999999,-0.0,132.83318607052482,132.83318607052482
575,1.0,-0.0,-0.0,-0.0,1.0,128250.0,313845.409,66.72,426.81197613250845,1.0,2675.238413825655,325.649,298.15,27.499000000000024,27.499000000000024,2675.2384138256543,115178.92848000006,178845.40899999999,-0.0,132.83318607052482,132.83318607052482
576,1.0,-0.0,-0.0,-0.0,1.0,128250.0,330389.91,59.760000000000005,426.81197613250845,1.0,2675.238413825655,325.649,298.15,27.499000000000024,27.499000000000024,2675.2384138256543,115178.92848000006,195389.90999999997,-0.0,132.83318607052482,132.83318607052482
577,1.0,-0.0,-0.0,-0.0,1.0,128250.0,331105.214,59.760000000000005,426.81197613250845,1.0,2675.238413825655,325.649,298.15,27.499000000000024,27.499000000000024,2675.2384138256543,115178.92848000006,196105.21399999998,-0.0,132.83318607052482,132.83318607052482
578,1.0,-0.0,-0.0,-0.0,1.0,128250.0,347691.688,59.760000000000005,426.81197613250845,1.0,2675.238413825655,325.649,298.15,27.499000000000024,27.499000000000024,2675.2384138256543,115178.92848000006,212691.68800000002,-0.0,132.83318607052482,132.83318607052482
579,1.0,-0.0,-0.0,-0.0,1.0,128250.0,371759.219,59.760000000000005,426.81197613250845,1.0,2675.238413825655,325.649,298.15,27.499000000000024,27.499000000000024,2675.2384138256543,115178.92848000006,236759.21899999998,-0.0,132.83318607052482,132.83318607052482
580,1.0,-0.0,-0.0,-0.0,1.0,128250.0,387874.374,59.760000000000005,426.81197613250845,1.0,2675.238413825655,325.649,298.15,27.499000000000024,27.499000000000024,2675.2384138256543,115178.92848000006,252874.374,-0.0,132.83318607052482,132.83318607052482
581,1.0,-0.0,-0.0,-0.0,1.0,128250.0,391797.153,59.760000000000005,426.81197613250845,1.0,2827.855585777643,320.649,298.15,22.499000000000024,22.499000000000024,2675.2384138256543,99821.32848000007,256797.153,-0.0,132.83318607052482,132.83318607052482
582,1.0,-0.0,-0.0,-0.0,1.0,128250.0,394590.038,44.19,422.06291858792235,1.0,2798.4222951127986,320.649,298.15,22.499000000000024,22.499000000000024,2798.4222951127995,99821.32848000007,259590.038,-0.0,108.62778792158984,108.62778792158984
583,1.0,-0.0,-0.0,-0.0,1.0,128250.0,395882.227,44.19,422.06291858792235,1.0,2798.4222951127986,320.649,298.15,22.499000000000024,22.499000000000024,2798.4222951127995,99821.32848000007,260882.227,-0.0,108.62778792158984,108.62778792158984
584,1.0,-0.0,-0.0,-0.0,1.0,128250.0,396181.806,44.19,422.06291858792235,1.0,2798.4222951127986,320.649,298.15,22.499000000000024,22.499000000000024,2798.4222951127995,99821.32848000007,261181.80599999998,-0.0,108.62778792158984,108.62778792158984
585,1.0,-0.0,-0.0,-0.0,1.0,128250.0,396168.049,44.19,422.06291858792235,1.0,2798.4222951127986,320.649,298.15,22.499000000000024,22.499000000000024,2798.4222951127995,99821.32848000007,261168.049,-0.0,108.62778792158984,108.62778792158984
586,1.0,-0.0,-0.0,-0.0,1.0,128250.0,396174.361,44.19,422.06291858792235,1.0,2798.4222951127986,320.649,298.15,22.499000000000024,22.499000000000024,2798.4222951127995,99821.32848000007,261174.36099999998,-0.0,108.62778792158984,108.62778792158984
587,1.0,-0.0,-0.0,-0.0,1.0,128250.0,396157.202,44.19,422.06291858792235,1.0,2798.4222951127986,320.649,298.15,22.499000000000024,22.499000000000024,2798.4222951127995,99821.32848000007,261157.202,-0.0,108.62778792158984,108.62778792158984
588,1.0,-0.0,-0.0,-0.0,1.0,128250.0,396189.08,40.05,422.06291858792235,1.0,2798.4222951127986,320.649,298.15,22.499000000000024,22.499000000000024,2798.4222951127995,99821.32848000007,261189.08000000002,-0.0,108.62778792158984,108.62778792158984
589,1.0,-0.0,-0.0,-0.0,1.0,128250.0,396192.09,40.05,422.06291858792235,1.0,2798.4222951127986,320.649,298.15,22.499000000000024,22.499000000000024,2798.4222951127995,99821.32848000007,261192.09000000003,-0.0,108.62778792158984,108.62778792158984
590,1.0,-0.0,-0.0,-0.0,1.0,128250.0,395934.734,40.05,422.06291858792235,1.0,2798.4222951127986,320.649,298.15,22.499000000000024,22.499000000000024,2798.4222951127995,99821.32848000007,260934.734,-0.0,108.62778792158984,108.62778792158984
591,1.0,-0.0,-0.0,-0.0,1.0,128250.0,393937.538,40.05,422.06291858792235,1.0,2798.4222951127986,320.649,298.15,22.499000000000024,22.499000000000024,2798.4222951127995,99821.32848000007,258937.538,-0.0,108.62778792158984,108.62778792158984
592,1.0,-0.0,-0.0,-0.0,1.0,128250.0,394636.027,40.05,422.06291858792235,1.0,2798.4222951127986,320.649,298.15,22.499000000000024,22.499000000000024,2798.4222951127995,99821.32848000007,259636.027,-0.0,108.62778792158984,108.62778792158984
593,1.0,-0.0,-0.0,-0.0,1.0,128250.0,394847.676,40.05,422.06291858792235,1.0,2951.0394670647865,315.649,298.15,17.499000000000024,17.499000000000024,2798.4222951127995,84463.72848000006,259847.67599999998,-0.0,108.62778792158984,108.62778792158984
594,1.0,-0.0,-0.0,-0.0,1.0,128250.0,395963.0,32.88,417.263119516242,1.0,2922.5119102632207,315.649,298.15,17.499000000000024,17.499000000000024,2922.511910263221,84463.72848000006,260963.0,-0.0,88.83208333508983,88.83208333508983
595,1.0,-0.0,-0.0,-0.0,1.0,128250.0,395930.224,32.88,417.263119516242,1.0,2922.5119102632207,315.649,298.15,17.499000000000024,17.499000000000024,2922.511910263221,84463.72848000006,260930.224,-0.0,88.83208333508983,88.83208333508983
596,1.0,-0.0,-0.0,-0.0,1.0,128250.0,395806.515,32.88,417.263119516242,1.0,2922.5119102632207,315.649,298.15,17.499000000000024,17.499000000000024,2922.511910263221,84463.72848000006,260806.515,-0.0,88.83208333508983,88.83208333508983
597,1.0,-0.0,-0.0,-0.0,1.0,128250.0,395960.152,32.88,417.263119516242,1.0,2922.5119102632207,315.649,298.15,17.499000000000024,17.499000000000024,2922.511910263221,84463.72848000006,260960.152,-0.0,88.83208333508983,88.83208333508983
598,1.0,-0.0,-0.0,-0.0,1.0,128250.0,395937.029,32.88,417.263119516242,1.0,2922.5119102632207,315.649,298.15,17.499000000000024,17.499000000000024,2922.511910263221,84463.72848000006,260937.02899999998,-0.0,88.83208333508983,88.83208333508983
599,1.0,-0.0,-0.0,-0.0,1.0,128250.0,396139.479,32.88,417.263119516242,1.0,2464.5993475384776,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2922.511910263221,130542.67151999992,261139.479,-0.0,88.83208333508983,88.83208333508983
600,1.0,-0.0,-0.0,0.0,1.0,128250.0,395994.775,76.11000299999999,426.81197613250845,1.0,2673.5417837366954,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,260994.77500000002,-0.0,132.83318607052485,132.83318607052485
601,1.0,-0.0,-0.0,-0.0,1.0,128250.0,396175.811,76.11000299999999,426.81197613250845,1.0,2673.541783736693,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,261175.811,-0.0,132.83318607052485,132.83318607052485
602,1.0,-0.0,-0.0,0.0,1.0,128250.0,396184.229,76.11000299999999,426.81197613250845,1.0,2673.541783736693,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,261184.229,-0.0,132.83318607052485,132.83318607052485
603,1.0,-0.0,-0.0,0.0,1.0,128250.0,396184.907,76.11000299999999,426.81197613250845,1.0,2673.541783736693,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,261184.907,-0.0,132.83318607052485,132.83318607052485
604,1.0,-0.0,-0.0,0.0,1.0,128250.0,396184.634,76.11000299999999,426.81197613250845,1.0,2673.541783736694,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,261184.63400000002,-0.0,132.83318607052485,132.83318607052485
605,1.0,-0.0,-0.0,-0.0,1.0,128250.0,396146.818,76.11000299999999,426.81197613250845,1.0,2673.541783736693,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,261146.81800000003,-0.0,132.83318607052485,132.83318607052485
606,1.0,-0.0,-0.0,0.0,1.0,128250.0,396179.806,77.19,426.81197613250845,1.0,2673.541783736695,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,261179.80599999998,-0.0,132.83318607052485,132.83318607052485
607,1.0,-0.0,-0.0,0.0,1.0,128250.0,395961.266,77.19,426.81197613250845,1.0,2673.541783736694,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,260961.266,-0.0,132.83318607052485,132.83318607052485
608,1.0,-0.0,-0.0,0.0,1.0,128250.0,394158.139,77.19,426.81197613250845,1.0,2673.541783736695,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,259158.13900000002,-0.0,132.83318607052482,132.83318607052482
609,1.0,-0.0,-0.0,0.0,1.0,128250.0,395267.156,77.19,426.81197613250845,1.0,2673.541783736694,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,260267.15600000002,-0.0,132.83318607052485,132.83318607052485
610,1.0,-0.0,-0.0,0.0,1.0,128250.0,393077.011,77.19,426.81197613250845,1.0,2673.541783736694,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,258077.011,-0.0,132.83318607052485,132.83318607052485
611,1.0,-0.0,-0.0,0.0,1.0,128250.0,394636.636,77.19,426.81197613250845,1.0,2673.6028306054745,330.649,298.15,32.499000000000024,32.499000000000024,2673.541783736695,130536.52848000005,259636.636,-0.0,132.83318607052482,132.83318607052482
612,1.0,0.0,-0.0,0.0,1.0,128250.0,387648.37,83.159997,431.5233179281724,1.0,2552.643739396124,330.649,298.15,32.499000000000024,32.499000000000024,2552.643739396125,130536.52848000005,252648.37,0.0,162.43074750369254,162.43074750369254
613,1.0,0.0,-0.0,0.0,1.0,128250.0,386359.641,83.159997,431.5233179281724,1.0,2552.643739396124,330.649,298.15,32.499000000000024,32.499000000000024,2552.643739396125,130536.52848000005,251359.641,-0.0,162.43074750369254,162.43074750369254
614,1.0,0.0,-0.0,0.0,1.0,128250.0,311122.901,83.159997,431.5233179281724,1.0,2552.643739396124,330.649,298.15,32.499000000000024,32.499000000000024,2552.643739396125,130536.52848000005,176122.901,-0.0,162.43074750369254,162.43074750369254
615,1.0,0.0,-0.0,0.0,1.0,128250.0,194313.507,83.159997,431.5233179281724,1.0,2552.643739396124,330.649,298.15,32.499000000000024,32.499000000000024,2552.643739396125,130536.52848000005,59313.50700000001,-0.0,162.43074750369254,162.43074750369254
616,1.0,0.0,-0.0,0.0,1.0,128250.0,268968.668,83.159997,431.5233179281724,1.0,2552.643739396124,330.649,298.15,32.499000000000024,32.499000000000024,2552.643739396125,130536.52848000005,133968.668,-0.0,162.43074750369254,162.43074750369254
617,1.0,0.0,-0.0,0.0,1.0,128250.0,320275.673,83.159997,431.5233179281724,1.0,2552.643739396124,330.649,298.15,32.499000000000024,32.499000000000024,2552.643739396125,130536.52848000005,185275.673,-0.0,162.43074750369254,162.43074750369254
618,1.0,0.0,-0.0,0.0,1.0,128250.0,305701.5879,84.090003,431.5233179281724,1.0,2552.643739396124,330.649,298.15,32.499000000000024,32.499000000000024,2552.643739396125,130536.52848000005,170701.58789999998,-0.0,162.43074750369254,162.43074750369254
619,1.0,0.0,-0.0,0.0,1.0,128250.0,291847.0698,84.090003,431.5233179281724,1.0,2552.643739396124,330.649,298.15,32.499000000000024,32.499000000000024,2552.643739396125,130536.52848000005,156847.0698,-0.0,162.43074750369254,162.43074750369254
620,1.0,0.0,-0.0,0.0,1.0,128250.0,257363.5334,84.090003,431.5233179281724,1.0,2552.643739396124,330.649,298.15,32.499000000000024,32.499000000000024,2552.643739396125,130536.52848000005,122363.53339999999,-0.0,162.43074750369254,162.43074750369254
621,1.0,0.0,-0.0,0.0,1.0,128250.0,235180.2599,84.090003,431.5233179281724,1.0,2552.643739396124,330.649,298.15,32.499000000000024,32.499000000000024,2552.643739396125,130536.52848000005,100180.2599,-0.0,162.43074750369254,162.43074750369254
622,1.0,0.0,-0.0,0.0,1.0,128250.0,209280.9989,84.090003,431.5233179281724,1.0,2552.643739396124,330.649,298.15,32.499000000000024,32.499000000000024,2552.643739396125,130536.52848000005,74280.9989,-0.0,162.43074750369254,162.43074750369254
623,1.0,0.0,-0.0,0.0,1.0,128250.0,208591.4804,84.090003,431.5233179281724,1.0,2552.643739396124,330.649,298.15,32.499000000000024,32.499000000000024,2552.643739396125,130536.52848000005,73591.4804,-0.0,162.43074750369254,162.43074750369254
624,1.0,0.0,-0.0,0.0,1.0,128250.0,225959.1339,79.830003,431.5233179281724,1.0,2552.643739396123,330.649,298.15,32.499000000000024,32.499000000000024,2552.643739396125,130536.52848000005,90959.13389999999,-0.0,162.43074750369303,162.43074750369303
625,1.0,0.0,-0.0,0.0,1.0,128250.0,229462.2217,79.830003,431.5233179281724,1.0,2552.6437393961246,330.649,298.15,32.499000000000024,32.499000000000024,2552.643739396125,130536.52848000005,94462.2217,-0.0,162.43074750369303,162.43074750369303
626,1.0,0.0,-0.0,0.0,1.0,126900.0,244279.1523,79.830003,427.46357878321464,1.0,2514.0909051924064,330.649,298.15,32.499000000000024,32.499000000000024,2514.0909051924073,130536.52848000005,110629.15229999999,-0.0,162.27058355170715,162.27058355170715
627,1.0,0.0,-0.0,0.0,1.0,126900.0,267942.082,79.830003,427.46357878321464,1.0,2514.0909051924064,330.649,298.15,32.499000000000024,32.499000000000024,2514.0909051924073,130536.52848000005,134292.082,-0.0,162.27058355170715,162.27058355170715
628,1.0,0.0,-0.0,0.0,1.0,128250.0,255849.8762,79.830003,431.5233179281724,1.0,2552.6437393961246,330.649,298.15,32.499000000000024,32.499000000000024,2552.643739396125,130536.52848000005,120849.8762,-0.0,162.43074750369303,162.43074750369303
629,1.0,0.0,-0.0,0.0,1.0,126900.0,211903.43831,79.830003,427.46357878321464,1.0,2514.0909051924064,330.649,298.15,32.499000000000024,32.499000000000024,2514.0909051924073,130536.52848000005,78253.43831,-0.0,162.27058355170715,162.27058355170715
